START_ID,END_ID,TYPE,name
小儿脓窠疮,中医综合,belongs_to,所属科室
骨质增生,骨外科,belongs_to,所属科室
舒张性心力衰竭,心内科,belongs_to,所属科室
小儿遗传性球形红细胞增多症,儿科综合,belongs_to,所属科室
浅表性静脉炎,普外科,belongs_to,所属科室
肛乳头瘤,肛肠科,belongs_to,所属科室
色斑,皮肤科,belongs_to,所属科室
疫黄,中医综合,belongs_to,所属科室
隐性脊柱裂,神经外科,belongs_to,所属科室
Ⅰ型免疫母细胞性淋巴腺病,风湿免疫科,belongs_to,所属科室
肝血管肉瘤,肝病,belongs_to,所属科室
药物性皮炎,皮肤科,belongs_to,所属科室
小儿期前收缩,儿科综合,belongs_to,所属科室
蝶骨脑膜瘤的眼眶病变,眼科,belongs_to,所属科室
炎症后弹力纤维松解伴皮肤松弛,皮肤科,belongs_to,所属科室
膀胱气痛,肾内科,belongs_to,所属科室
组织胞浆菌病,传染科,belongs_to,所属科室
腺性唇炎,口腔科,belongs_to,所属科室
灼性神经痛,骨外科,belongs_to,所属科室
肛提肌综合征,肛肠科,belongs_to,所属科室
铍中毒,急诊科,belongs_to,所属科室
干燥性角结膜炎,眼科,belongs_to,所属科室
瘢痕性类天疱疮,眼科,belongs_to,所属科室
喉烧灼伤,耳鼻喉科,belongs_to,所属科室
痉挛性脑瘫,神经内科,belongs_to,所属科室
放射性肠炎,消化内科,belongs_to,所属科室
下颈椎不稳症,骨外科,belongs_to,所属科室
寻常痤疮,皮肤科,belongs_to,所属科室
小儿锥体功能不良综合征,儿科综合,belongs_to,所属科室
小儿慢性硬膜下血肿,儿科综合,belongs_to,所属科室
骶髂关节结核,骨外科,belongs_to,所属科室
甲状腺相关眼病,眼科,belongs_to,所属科室
腱鞘囊肿,骨外科,belongs_to,所属科室
原发性腮腺淋巴瘤,肿瘤外科,belongs_to,所属科室
毒瘾,康复科,belongs_to,所属科室
亚急性甲状腺炎,内分泌科,belongs_to,所属科室
妊娠合并多囊肾,产科,belongs_to,所属科室
恶性黑素瘤,肿瘤外科,belongs_to,所属科室
带状角膜病变,眼科,belongs_to,所属科室
原发性小肠溃疡,消化内科,belongs_to,所属科室
心脏淤积淀粉样物质,心内科,belongs_to,所属科室
先天性冠状动脉瘤,肿瘤内科,belongs_to,所属科室
阴道炎,妇科,belongs_to,所属科室
血管损伤,普外科,belongs_to,所属科室
门静脉高压性胃病,消化内科,belongs_to,所属科室
小儿硬脑膜下血肿,小儿外科,belongs_to,所属科室
小儿传染性单核细胞增多症,传染科,belongs_to,所属科室
足舟骨骨折,骨外科,belongs_to,所属科室
泌尿系结石,泌尿外科,belongs_to,所属科室
侵袭性婴儿纤维瘤病,肿瘤外科,belongs_to,所属科室
睾丸扭转,男科,belongs_to,所属科室
肘关节脱位,骨外科,belongs_to,所属科室
婴幼儿外阴阴道炎,儿科综合,belongs_to,所属科室
乙脑伴发的精神障碍,传染科,belongs_to,所属科室
产后虚羸,妇科,belongs_to,所属科室
出血性脑梗死,神经内科,belongs_to,所属科室
结核性心包炎,心内科,belongs_to,所属科室
急性海绵窦栓塞性静脉炎,神经内科,belongs_to,所属科室
嗜酸性脓疱性毛囊炎,皮肤科,belongs_to,所属科室
睾丸淋巴瘤,肿瘤外科,belongs_to,所属科室
十二指肠淤积症,普外科,belongs_to,所属科室
咽肌痉挛,耳鼻喉科,belongs_to,所属科室
高脂蛋白血症Ⅰ型,内分泌科,belongs_to,所属科室
松节油皮炎,皮肤科,belongs_to,所属科室
结节性甲状腺肿,内分泌科,belongs_to,所属科室
妊娠期合并急性胆囊炎,普外科,belongs_to,所属科室
眼眶非霍奇金恶性淋巴肿瘤,肿瘤外科,belongs_to,所属科室
浅表性皮肤脂肪瘤痣,皮肤科,belongs_to,所属科室
损伤性休克,急诊科,belongs_to,所属科室
急性颈椎间盘突出症,骨外科,belongs_to,所属科室
郁冒,中医综合,belongs_to,所属科室
外阴白化病,皮肤科,belongs_to,所属科室
血管母细胞瘤,肿瘤外科,belongs_to,所属科室
接触性皮炎,皮肤科,belongs_to,所属科室
头外伤,普外科,belongs_to,所属科室
麻风性周围神经病,神经内科,belongs_to,所属科室
地中海贫血,血液科,belongs_to,所属科室
埃布斯坦综合征,心内科,belongs_to,所属科室
病毒性心肌炎,心内科,belongs_to,所属科室
匐行性角膜溃疡,眼科,belongs_to,所属科室
螺菌病,传染科,belongs_to,所属科室
瞀瘛,中医综合,belongs_to,所属科室
漏斗胸,心胸外科,belongs_to,所属科室
鲜红斑痣,皮肤科,belongs_to,所属科室
脑型肺吸虫病,神经内科,belongs_to,所属科室
水痘-带状疱疹性葡萄膜炎,眼科,belongs_to,所属科室
血胸,心胸外科,belongs_to,所属科室
白蛉热,传染科,belongs_to,所属科室
肝大,肝病,belongs_to,所属科室
多器官功能障碍综合征,心内科,belongs_to,所属科室
慢性粒细胞性白血病,血液科,belongs_to,所属科室
股动脉损伤,普外科,belongs_to,所属科室
痱子,皮肤科,belongs_to,所属科室
单发性骨软骨瘤,骨外科,belongs_to,所属科室
异尖线虫病,消化内科,belongs_to,所属科室
妊娠合并巨细胞病毒感染,妇科,belongs_to,所属科室
器械性食管损伤,心胸外科,belongs_to,所属科室
食管管型,消化内科,belongs_to,所属科室
肝脏局灶性结节性增生,肝病,belongs_to,所属科室
棘突骨折,骨外科,belongs_to,所属科室
自主性高功能性甲状腺腺瘤,内分泌科,belongs_to,所属科室
色素性化妆品皮炎,皮肤科,belongs_to,所属科室
咽畸胎瘤,耳鼻喉科,belongs_to,所属科室
表演型人格障碍,精神科,belongs_to,所属科室
眼类肉瘤病,眼科,belongs_to,所属科室
毛囊周角化病,皮肤科,belongs_to,所属科室
黄色瘤,皮肤科,belongs_to,所属科室
小儿一氧化碳中毒,急诊科,belongs_to,所属科室
阿斯伯格综合症,精神科,belongs_to,所属科室
乳头肌功能不全,心内科,belongs_to,所属科室
无菌性肋软骨炎,心胸外科,belongs_to,所属科室
先天性风疹,传染科,belongs_to,所属科室
阴囊潮湿,男科,belongs_to,所属科室
小儿侏儒-视网膜萎缩-耳聋综合征,儿科综合,belongs_to,所属科室
锑末沉着症,呼吸内科,belongs_to,所属科室
中毒性紫癜,血液科,belongs_to,所属科室
骨干续连症,骨外科,belongs_to,所属科室
骨化性纤维瘤,肿瘤外科,belongs_to,所属科室
溃疡坏死性口炎,口腔科,belongs_to,所属科室
阿米巴性阴道炎,妇科,belongs_to,所属科室
新生儿中毒性红斑,皮肤科,belongs_to,所属科室
新生儿暂时性脓疱性黑变病,皮肤科,belongs_to,所属科室
颈部开放性损伤,普外科,belongs_to,所属科室
基底细胞腺瘤,肿瘤外科,belongs_to,所属科室
慢性乳头状溃疡性脓皮病,皮肤科,belongs_to,所属科室
心血虚,中医综合,belongs_to,所属科室
食管贲门黏膜撕裂综合征,消化内科,belongs_to,所属科室
诺卡放线菌病,传染科,belongs_to,所属科室
小儿范科尼综合征,儿科综合,belongs_to,所属科室
乳头状腺瘤,肿瘤内科,belongs_to,所属科室
桡神经损伤,骨外科,belongs_to,所属科室
温虐,中医综合,belongs_to,所属科室
胃、十二指肠溃疡出血,消化内科,belongs_to,所属科室
跟骨骨骺骨软骨病,骨外科,belongs_to,所属科室
小儿疳渴,中医综合,belongs_to,所属科室
小儿肺水肿,小儿内科,belongs_to,所属科室
小儿肾积水,肾内科,belongs_to,所属科室
溃疡性结肠炎,消化内科,belongs_to,所属科室
肘关节强直,骨外科,belongs_to,所属科室
肠伤寒穿孔,消化内科,belongs_to,所属科室
伤寒与副伤寒,传染科,belongs_to,所属科室
微小病变性肾病,肾内科,belongs_to,所属科室
颅底肿瘤,肿瘤外科,belongs_to,所属科室
遗传性硬化性皮肤异色症,皮肤科,belongs_to,所属科室
肺假性淋巴瘤,肿瘤内科,belongs_to,所属科室
椎管狭窄,骨外科,belongs_to,所属科室
食管类癌,肿瘤外科,belongs_to,所属科室
先天性性联无γ-球蛋白血症,血液科,belongs_to,所属科室
小儿真菌感染性口炎,小儿内科,belongs_to,所属科室
脊髓内脓肿,神经外科,belongs_to,所属科室
小儿鞍上生殖细胞瘤,神经内科,belongs_to,所属科室
产后虚脱,产科,belongs_to,所属科室
食管间质瘤,普外科,belongs_to,所属科室
肺炎克雷白杆菌肺炎,呼吸内科,belongs_to,所属科室
输卵管积水,中医综合,belongs_to,所属科室
神经纤维瘤,肿瘤外科,belongs_to,所属科室
强碱类中毒,急诊科,belongs_to,所属科室
短肠综合征,普外科,belongs_to,所属科室
肺癌脑转移,肿瘤内科,belongs_to,所属科室
低眼压性青光眼,眼科,belongs_to,所属科室
四环素牙,口腔科,belongs_to,所属科室
局限性胸膜间皮瘤,心胸外科,belongs_to,所属科室
旅游者腹泻,消化内科,belongs_to,所属科室
蜡样芽孢杆菌食物中毒,急诊科,belongs_to,所属科室
先天性少白头,皮肤科,belongs_to,所属科室
法洛四联症,心胸外科,belongs_to,所属科室
昏迷,神经内科,belongs_to,所属科室
急性坏死出血性脑脊髓炎,神经内科,belongs_to,所属科室
肌张力不全型脑瘫,神经外科,belongs_to,所属科室
无汗症,皮肤科,belongs_to,所属科室
椎-基底动脉盗血综合征,神经内科,belongs_to,所属科室
老年人呼吸衰竭,呼吸内科,belongs_to,所属科室
妊娠合并硬皮病,产科,belongs_to,所属科室
神经母细胞瘤,肿瘤外科,belongs_to,所属科室
风湿病,风湿免疫科,belongs_to,所属科室
玻璃体液化,眼科,belongs_to,所属科室
完全性大动脉错位,心胸外科,belongs_to,所属科室
急性脊髓炎,神经内科,belongs_to,所属科室
小儿常染色体隐性小脑性共济失调,小儿内科,belongs_to,所属科室
慢性扁桃体炎,耳鼻喉科,belongs_to,所属科室
疣,皮肤科,belongs_to,所属科室
结节性硬化,普外科,belongs_to,所属科室
原发性肠系膜肿瘤,肿瘤外科,belongs_to,所属科室
小儿阿托品类中毒,小儿内科,belongs_to,所属科室
髋臼骨折,骨外科,belongs_to,所属科室
老年人尿毒症性肺炎,呼吸内科,belongs_to,所属科室
结核性角膜病变,眼科,belongs_to,所属科室
食管良性肿瘤,肿瘤外科,belongs_to,所属科室
甲状腺血管瘤,肿瘤外科,belongs_to,所属科室
腘血管陷迫综合征,普外科,belongs_to,所属科室
早期复极综合征,心内科,belongs_to,所属科室
横结肠扭转,普外科,belongs_to,所属科室
视盘水肿,眼科,belongs_to,所属科室
气痢,中医综合,belongs_to,所属科室
急性肝病,消化内科,belongs_to,所属科室
复发性流产,产科,belongs_to,所属科室
口糜,中医综合,belongs_to,所属科室
脊椎结核并发窦道,骨外科,belongs_to,所属科室
包茎,男科,belongs_to,所属科室
小儿白细胞黏附分子缺陷Ⅰ型,小儿内科,belongs_to,所属科室
小儿早老症,儿科综合,belongs_to,所属科室
急性卡他性结膜炎,眼科,belongs_to,所属科室
空气栓塞,心胸外科,belongs_to,所属科室
副牛痘,皮肤科,belongs_to,所属科室
乳头的乳头状瘤,普外科,belongs_to,所属科室
肿瘤,肿瘤内科,belongs_to,所属科室
前列腺炎,泌尿外科,belongs_to,所属科室
小儿急性呼吸衰竭,小儿内科,belongs_to,所属科室
乳头侵蚀性腺瘤病,肿瘤外科,belongs_to,所属科室
急性乳腺炎,普外科,belongs_to,所属科室
合成树脂与塑料所致的皮肤病,皮肤科,belongs_to,所属科室
输卵管性不孕,妇科,belongs_to,所属科室
医源性胆管损伤,肝胆外科,belongs_to,所属科室
老年性舞蹈病,神经内科,belongs_to,所属科室
腹痛,消化内科,belongs_to,所属科室
尿道狭窄,泌尿外科,belongs_to,所属科室
获得性免疫缺陷综合征视网膜病变,眼科,belongs_to,所属科室
获得性血友病,血液科,belongs_to,所属科室
硬化性骨髓炎,骨外科,belongs_to,所属科室
东方马型脑炎,传染科,belongs_to,所属科室
关节脱位,骨外科,belongs_to,所属科室
Whipple病,消化内科,belongs_to,所属科室
股后肌劳损,骨外科,belongs_to,所属科室
颈部囊状淋巴管瘤,肿瘤内科,belongs_to,所属科室
手足徐动症,神经内科,belongs_to,所属科室
发作性嗜睡强食综合征,精神科,belongs_to,所属科室
先天性巨输尿管,泌尿外科,belongs_to,所属科室
口蹄疫,感染科,belongs_to,所属科室
老年性外阴萎缩,妇科,belongs_to,所属科室
颅内生殖细胞瘤,神经外科,belongs_to,所属科室
骨骺点状发育不良,骨外科,belongs_to,所属科室
重症肌无力,神经内科,belongs_to,所属科室
肾囊肿,泌尿外科,belongs_to,所属科室
抗生素诱发的肠炎,消化内科,belongs_to,所属科室
小儿肺出血-肾炎综合征,儿科综合,belongs_to,所属科室
淀粉样变病和淀粉样关节病,骨外科,belongs_to,所属科室
医源性多毛症,皮肤科,belongs_to,所属科室
拉福拉病,神经内科,belongs_to,所属科室
寄生虫性关节炎,骨外科,belongs_to,所属科室
胆道出血,肝胆外科,belongs_to,所属科室
妊娠合并慢性肾小球肾炎,产科,belongs_to,所属科室
药物性食管炎,消化内科,belongs_to,所属科室
慢性反流性肾病,肾内科,belongs_to,所属科室
月经不调,妇科,belongs_to,所属科室
肥厚型梗阻性心肌病,心胸外科,belongs_to,所属科室
呃逆,消化内科,belongs_to,所属科室
甲状腺功能减退性心肌病,心内科,belongs_to,所属科室
埃可病毒疹,皮肤科,belongs_to,所属科室
过敏性结肠炎,消化内科,belongs_to,所属科室
寒湿泄泻,消化内科,belongs_to,所属科室
尘螨过敏,皮肤科,belongs_to,所属科室
婴儿肢端脓疱病,皮肤科,belongs_to,所属科室
脓包疮,中医综合,belongs_to,所属科室
食管重复畸形,普外科,belongs_to,所属科室
遗传性补体缺陷病,风湿免疫科,belongs_to,所属科室
老年人特发性肺纤维化,呼吸内科,belongs_to,所属科室
第Ⅰ型脊髓血管畸形,普外科,belongs_to,所属科室
小儿学校恐怖症,儿科综合,belongs_to,所属科室
小儿急性中毒性脑病,急诊科,belongs_to,所属科室
黑色素瘤,肿瘤外科,belongs_to,所属科室
色汗症,皮肤科,belongs_to,所属科室
喉疮,中医综合,belongs_to,所属科室
横位难产,产科,belongs_to,所属科室
主-肺动脉间隔缺损,心胸外科,belongs_to,所属科室
水肿,中医综合,belongs_to,所属科室
末梢神经炎,神经内科,belongs_to,所属科室
小儿风湿热,儿科综合,belongs_to,所属科室
巨人症与肢端肥大症,内分泌科,belongs_to,所属科室
奎宁中毒,急诊科,belongs_to,所属科室
小儿情感交叉擦腿综合征,儿科综合,belongs_to,所属科室
腓总神经卡压症,骨外科,belongs_to,所属科室
酸碱灼伤,急诊科,belongs_to,所属科室
黑色素斑-胃肠多发性息肉综合征,消化内科,belongs_to,所属科室
精囊囊肿,男科,belongs_to,所属科室
念珠菌阴道炎,妇科,belongs_to,所属科室
叠瓦癣,皮肤科,belongs_to,所属科室
骨膜性软骨肉瘤,肿瘤外科,belongs_to,所属科室
丝状疣,皮肤科,belongs_to,所属科室
结肠平滑肌瘤,普外科,belongs_to,所属科室
点状内层脉络膜病变,眼科,belongs_to,所属科室
眼眶静脉性血管瘤,眼科,belongs_to,所属科室
老年人乳头肌功能不全和断裂,心内科,belongs_to,所属科室
恒定性外斜视,眼科,belongs_to,所属科室
妊娠合并甲状腺功能亢进,产科,belongs_to,所属科室
致命性中线肉芽肿,皮肤科,belongs_to,所属科室
小儿急性肾小球肾炎,小儿内科,belongs_to,所属科室
急性化脓性腮腺炎,口腔科,belongs_to,所属科室
先天性马蹄内翻足,骨外科,belongs_to,所属科室
有头疽,中医综合,belongs_to,所属科室
Terrien角膜边缘性变性,眼科,belongs_to,所属科室
食管中段憩室,普外科,belongs_to,所属科室
粘连性肠梗阻,普外科,belongs_to,所属科室
夜间哮喘,呼吸内科,belongs_to,所属科室
胃肠湿热,消化内科,belongs_to,所属科室
全身性特发性毛细血管扩张症,心内科,belongs_to,所属科室
面瘫唇肿裂纹舌综合征,口腔科,belongs_to,所属科室
眼睑炭疽,传染科,belongs_to,所属科室
甲亢性心脏病,内分泌科,belongs_to,所属科室
儿童焦虑症,儿科综合,belongs_to,所属科室
脾肾两虚,中医综合,belongs_to,所属科室
膝外翻,骨外科,belongs_to,所属科室
视网膜毛细血管血管瘤,眼科,belongs_to,所属科室
眼眶蜂窝织炎,眼科,belongs_to,所属科室
脑萎,中医综合,belongs_to,所属科室
手部血管损伤,骨外科,belongs_to,所属科室
神经源性膀胱,肾内科,belongs_to,所属科室
婴儿闷热综合症,中医综合,belongs_to,所属科室
爆震性耳聋,耳鼻喉科,belongs_to,所属科室
小儿甲状腺功能亢进症,儿科综合,belongs_to,所属科室
老年人脑栓塞,心内科,belongs_to,所属科室
闭经溢乳综合征,内分泌科,belongs_to,所属科室
克山病,心内科,belongs_to,所属科室
卵巢癌,妇科,belongs_to,所属科室
涎石病,口腔科,belongs_to,所属科室
尿毒症性心包炎,心内科,belongs_to,所属科室
小儿肾病综合征,儿科综合,belongs_to,所属科室
血证,中医综合,belongs_to,所属科室
鲍恩病,肿瘤外科,belongs_to,所属科室
前斜角肌综合征,骨外科,belongs_to,所属科室
疖,皮肤科,belongs_to,所属科室
卵巢巧克力囊肿破裂,妇科,belongs_to,所属科室
急性应激反应,精神科,belongs_to,所属科室
肾创伤,泌尿外科,belongs_to,所属科室
小儿湿疹,皮肤科,belongs_to,所属科室
智齿冠周炎,口腔科,belongs_to,所属科室
播散性复发性漏斗部毛囊炎,皮肤科,belongs_to,所属科室
小儿两性畸形,小儿外科,belongs_to,所属科室
红细胞生成性原卟啉病,血液科,belongs_to,所属科室
性障碍,心理科,belongs_to,所属科室
腱病,康复科,belongs_to,所属科室
地霉菌病,血液科,belongs_to,所属科室
伸指肌腱损伤,骨外科,belongs_to,所属科室
乳腺囊肿,普外科,belongs_to,所属科室
生殖器疱疹,性病科,belongs_to,所属科室
慢性自身免疫性甲状腺炎,内分泌科,belongs_to,所属科室
急性卵巢、输卵管自身扭转,妇科,belongs_to,所属科室
皮肤T细胞淋巴样增生,皮肤科,belongs_to,所属科室
消化道溃疡,消化内科,belongs_to,所属科室
岩藻糖苷贮积症,风湿免疫科,belongs_to,所属科室
匐行性脉络膜炎,眼科,belongs_to,所属科室
泌尿生殖系滴虫病,泌尿外科,belongs_to,所属科室
一氧化碳中毒,急诊科,belongs_to,所属科室
掌指骨结核,骨外科,belongs_to,所属科室
蛙粪霉病,皮肤科,belongs_to,所属科室
囊性纤维化,消化内科,belongs_to,所属科室
小儿再生障碍性贫血,小儿内科,belongs_to,所属科室
半月板损伤,骨外科,belongs_to,所属科室
非寄生虫性肝囊肿,肝病,belongs_to,所属科室
小儿动脉导管未闭,小儿外科,belongs_to,所属科室
继发性高血压,心内科,belongs_to,所属科室
小儿脊髓前动脉综合征,儿科综合,belongs_to,所属科室
羌虫病,传染科,belongs_to,所属科室
获得性维生素K依赖性凝血因子异常,血液科,belongs_to,所属科室
EB病毒感染,传染科,belongs_to,所属科室
气管先天性疾病,心胸外科,belongs_to,所属科室
遗传性痉挛性截瘫,神经内科,belongs_to,所属科室
肺栓塞,呼吸内科,belongs_to,所属科室
新生儿发热,小儿内科,belongs_to,所属科室
膈疝,心胸外科,belongs_to,所属科室
癌症伴发的精神障碍,肿瘤内科,belongs_to,所属科室
单神经病与神经丛神经病,神经内科,belongs_to,所属科室
卵巢交界性肿瘤,妇科,belongs_to,所属科室
白化病,皮肤科,belongs_to,所属科室
重症联合免疫缺陷,儿科综合,belongs_to,所属科室
髂腹股沟神经干痛,骨外科,belongs_to,所属科室
细菌性肠炎,消化内科,belongs_to,所属科室
丙型病毒性肝炎,消化内科,belongs_to,所属科室
接触性睑皮炎,眼科,belongs_to,所属科室
膀胱憩室,泌尿外科,belongs_to,所属科室
胫腓骨骨干骨折,骨外科,belongs_to,所属科室
小儿播散性血管内凝血,小儿内科,belongs_to,所属科室
传染性单核细胞增多,皮肤科,belongs_to,所属科室
冠状动脉异常起源主动脉,心内科,belongs_to,所属科室
小儿出血性休克和脑病综合征,小儿内科,belongs_to,所属科室
黄色肉芽肿性肾盂肾炎,肾内科,belongs_to,所属科室
乳腺癌,肿瘤内科,belongs_to,所属科室
鼻旁窦支气管综合征,呼吸内科,belongs_to,所属科室
悬雍垂过长症,耳鼻喉科,belongs_to,所属科室
臂丛神经损伤,骨外科,belongs_to,所属科室
舌病,口腔科,belongs_to,所属科室
原发气管支气管肿瘤,肿瘤外科,belongs_to,所属科室
过敏性咽炎,呼吸内科,belongs_to,所属科室
小儿脱屑性肺炎,小儿内科,belongs_to,所属科室
筋骨懈堕,中医综合,belongs_to,所属科室
肺门淋巴结核,传染科,belongs_to,所属科室
恶性小汗腺螺旋腺瘤,肿瘤外科,belongs_to,所属科室
子痫,产科,belongs_to,所属科室
硬化萎缩苔藓,皮肤科,belongs_to,所属科室
糖原贮积病Ⅱ型,内分泌科,belongs_to,所属科室
小儿成骨不全,儿科综合,belongs_to,所属科室
茎突综合征,耳鼻喉科,belongs_to,所属科室
小儿脑白质海绵状变性综合征,儿科综合,belongs_to,所属科室
多肾盏畸形,泌尿外科,belongs_to,所属科室
老年人代谢性碱中毒,呼吸内科,belongs_to,所属科室
夏季皮炎,皮肤科,belongs_to,所属科室
气秘,中医综合,belongs_to,所属科室
原发性共同性内斜视,眼科,belongs_to,所属科室
小儿肥胖,儿科综合,belongs_to,所属科室
老年人前列腺增生症,泌尿外科,belongs_to,所属科室
外阴卵黄囊瘤,妇科,belongs_to,所属科室
癔症,精神科,belongs_to,所属科室
家族性红细胞增多症,血液科,belongs_to,所属科室
肠侵袭性大肠埃希杆菌感染,消化内科,belongs_to,所属科室
肺炎球菌肺炎,呼吸内科,belongs_to,所属科室
胃泌素瘤,消化内科,belongs_to,所属科室
鼻石,耳鼻喉科,belongs_to,所属科室
胰岛功能性β细胞瘤,内分泌科,belongs_to,所属科室
小儿咳嗽,儿科综合,belongs_to,所属科室
药物或化学物质所致的色素沉着,皮肤科,belongs_to,所属科室
老年人酒精性心脏病,心内科,belongs_to,所属科室
副霍乱,传染科,belongs_to,所属科室
下肢静脉曲张,普外科,belongs_to,所属科室
继发性腹膜炎,消化内科,belongs_to,所属科室
精子畸形,男科,belongs_to,所属科室
传染性软疣,皮肤科,belongs_to,所属科室
冲浪者结节,皮肤科,belongs_to,所属科室
房性期前收缩,心内科,belongs_to,所属科室
视瞻昏渺,中医综合,belongs_to,所属科室
阴沟肠杆菌感染,传染科,belongs_to,所属科室
原发性甲状旁腺功能亢进症,内分泌科,belongs_to,所属科室
老年人心室扑动与颤动,心内科,belongs_to,所属科室
阴道转移性肿瘤,妇科,belongs_to,所属科室
围术期伴发的精神障碍,精神科,belongs_to,所属科室
肠道气囊肿症,消化内科,belongs_to,所属科室
门静脉高压,消化内科,belongs_to,所属科室
前置胎盘,妇科,belongs_to,所属科室
巴顿骨折,骨外科,belongs_to,所属科室
妊娠合并系统性红斑狼疮,产科,belongs_to,所属科室
视网膜脱离,眼科,belongs_to,所属科室
加速性室性自主心律,心内科,belongs_to,所属科室
第三腰椎横突综合征,骨外科,belongs_to,所属科室
外耳湿疹,耳鼻喉科,belongs_to,所属科室
胆囊-结肠肝曲粘连综合征,肝胆外科,belongs_to,所属科室
扁桃体结石,耳鼻喉科,belongs_to,所属科室
踝关节结核,骨外科,belongs_to,所属科室
阴道恶性苗勒管混合瘤,肿瘤外科,belongs_to,所属科室
皮肤骨髓纤维化,皮肤科,belongs_to,所属科室
肩峰下滑囊炎,骨外科,belongs_to,所属科室
肩袖损伤,骨外科,belongs_to,所属科室
脱髓鞘,神经内科,belongs_to,所属科室
蔗尘肺,呼吸内科,belongs_to,所属科室
虫霉病,耳鼻喉科,belongs_to,所属科室
右束支传导阻滞,心内科,belongs_to,所属科室
弗郎西丝菌肺炎,呼吸内科,belongs_to,所属科室
Ehler-Danlos综合征,风湿免疫科,belongs_to,所属科室
Kimura病,眼科,belongs_to,所属科室
单发脑梗死性痴呆,神经内科,belongs_to,所属科室
腹腔妊娠,产科,belongs_to,所属科室
肠道病毒所致各系统感染,消化内科,belongs_to,所属科室
鼻窦炎,耳鼻喉科,belongs_to,所属科室
假麦格综合征,妇科,belongs_to,所属科室
糖原累积病,内分泌科,belongs_to,所属科室
指节垫,皮肤科,belongs_to,所属科室
青少年牙周炎,口腔科,belongs_to,所属科室
